Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation
1007936|Diamond Shamrock Refining Company, L.P.|SUNRAY|TX|79086|6701 FM 119|35.951944|-101.873889|1806697.188|1790239.6|9125|7332.588|1253079.052|
1000650|Dickerson|DICKERSON|MD|20842|21200 MARTINSBURG ROAD|39.2086|-77.4644|359724.248|357469.3|824.25|1430.698|989.084|358735.164
1001294|Dighton|DIGHTON|MA|02715|1450 SOMERSET AVE|41.8312|-71.1239|158300.764|158140.2|73.25|87.314||158300.764
1009581|Diodes US Manufacturing Incorporated|South Portland|ME|04106|333 Western Avenue|43.640687|-70.325903|28104.79555|6474.3|3|236.314|6480.876|
1013659|Disposal and Recycling Services of Lunenburg|Lunenburg|VA|23952|45 Landfill Rd|36.924504|-78.24528|40160.25||40160.25|||
1005947|Dixie Chemical Company|Pasadena|TX|77507|10601 Bay Area Blvd|29.612017|-95.050481|47406.172|47357.4|22.25|26.522|47406.172|
1001351|Dogwood Energy Facility|PLEASANT HILL|MO|64080|25111 E 175TH ST|38.7931|-94.3006|813621.636|812795.8|376.75|449.086||813621.636
1001416|Dolet Hills Power Station|MANSFIELD|LA|71052|963 POWER PLANT RD|32.0306|-93.5692|1526999.076|1519280.2|384.5|7334.376||1526999.076
1000229|Domtar Paper Company LLC - Plymouth|PLYMOUTH|NC|27962|NC HWY 149 N|35.8628|-76.7831|166449.832|131611.2|27080.5|7758.132|78633.562|
1005706|Domtar Paper Company, LLC|JOHNSONBURG|PA|15845|100 CENTER ST|41.4908|-78.6767|257290.456|256228.6|355|706.856|232444.46|
1000310|Donald Von Raesfeld|SANTA CLARA|CA|95054|850 DUANE AVE|37.3767|-121.9508|369255.652|368886.3|168.5|200.852||369255.652
1001259|Doswell Limited Partnership|ASHLAND|VA|23005|10098 OLD RIDGE ROAD|37.8181|-77.4478|2430572.986|2428005.1|1157.75|1410.136|113.1|2430459.886
1003887|Dougherty County - Fleming/Gaissert Rd Landfill|Albany|GA|31705|900 Gaissert Road|31.5357|-84.0244|115238.75||115238.75|||
1002166|Dow Corning Corporation - Midland Site|Midland|MI|48686|3901 S. Saginaw Rd.|43.58891|-84.20784|39897.256|39857.8|18|21.456|39897.256|
1005702|Doyle Energy Facility|MONROE|GA|30656|1318 GRATIS ROAD|33.8376|-83.6996|43236.088|43191.7|20.25|24.138|119|43117.088
1001689|Drake Cement|Paulden|AZ|86334|5001 E. Drake Rd.|34.98533|-112.37044|500974.972|499686|472.75|816.222||
1010575|Dresden Energy Facility|Dresden|OH|43821|9595 McGlade School Road|40.09399|-82.02394|1535771.656|1534211.5|711.75|848.406|66015.052|1469756.604
1005652|Dry Creek Landfill|White City|OR|97503|5500 Highway 140|42.441635|-122.751428|35981.322|0.4|35902.25|78.672|112.572|
1000562|Dry Fork Station|Gillette|WY|82716|12460 N. Hwy 59|44.3901|-105.4591|3067895.5|3043862.3|8790.5|15242.7||3067895.5
1001940|Dolly Varden Platform|Anchorage|AK|99503||60.80718265|-151.6351154|52071.378|46415.8|5622.5|33.078|44999.48|
1008412|Dilley Treating Facility|Cotulla|TX|78014|28.596, -99.362|28.461253|-99.10135|37430.474|37207.2|204.5|18.774|30334.136|
1009054|Dollarhide Gas Plant|Andrews|TX|79714||32.14444|-103.054|82151.394|81337.8|768|45.594|51667.804|
1002377|Douglas Gas Plant|Douglas|WY|82633|252 Highway 59 North|42.790735|-105.356641|59274.742|55674|3569.75|30.992|53622.748|
1010780|Driver/Johnson Gas Plant|MIDKIFF|TX|79755|31.7371, 101.7987|31.502598|-101.911987|231665.299|209519.9596|22073.14277|72.19664533|23125.99207|
1006730|Dubach Cryogenic Plant|Dubach|LA|71235|201 Oak Street|32.690744|-92.659698|30087.656|25080.9|4992.75|14.006|24839.656|
1011948|Dubberly Refrigeration Plant|Dubberly|LA|71024|535 Sand Plant Rd|32.521759|-93.214269|105629.966|103288.6|2306.5|34.866|61509.568|
1010664|Dixon Springs|Hartsville|TN|37074|120 J.D. Hood Lane|36.363596|-86.073483|27416.978|19075|8331.25|10.728|19085.128|
1012141|Dominion Energy Ohio - Switzerland Station (Tran)|Powhatan Point|OH|43942|52255 Township Road 964|39.834|-80.87397|26677.31|24006.4|2657.5|13.41|24027.36|
1003277|Dunn Compressor Station|MAGAZINE|AR|72943|7424 Highway 109 North|35.199871|-93.78415|35816.482|31543.9|4255|17.582|31571.932|
1010623|Dominion Energy Ohio - Chippewa Station (Stor)|Doylestown|OH|44230|17045 Galehouse Rd|40.94229|-81.68192|20011.986|17016.2|2986.25|9.536|17022.036|
1003458|Dominion Energy Ohio - Robinson Station (Stor)|CANTON|OH|44718|5433 WEST BOULEVARD|40.86417|-81.465|25594.97|21379.3|4203.75|11.92|21390.62|
1006673|DuPont Nutrition USA, Inc|NEWARK|DE|19711|1301 OGLETOWN ROAD|39.681306|-75.720694|28591.492|28561.9|13.5|16.092|28591.492|
1001004|Duck Creek|CANTON|IL|61520|17751 N CILCO ROAD|40.4663|-89.9841|2392096.38|2373368.6|6849.5|11878.28|675.04|2391421.34
1009850|Dugout Canyon Mine|Wellington|UT|84542|5719 North Dugout Canyon Road|39.542841|-110.730126|84992.388|347.6|84643|1.788|350.388|
1001319|Duke Energy Vermillion, II LLC|CAYUGA|IN|47928|2777 N STATE ROAD 63|39.9208|-87.445|169428.22|169255.6|78.75|93.87||169428.22
1006024|Duluth Steam One|DULUTH|MN|55802|1 LAKE PLACE DR|46.7854|-92.09639|49203.34|48904.1|111.5|187.74|49203.34|
1007426|Dunn Paper - East Hartford. LLC|East Hartford|CT|06108|40 Forbes Street|41.77566|-72.6072|17043.236|17025.7|8|9.536|17043.236|
1003607|Dunn Paper - Ladysmith, LLC|LADYSMITH|WI|54848|1215 E WORDEN AVE|45.46343|-91.08877|30878.376|30844.9|15|18.476|30878.376|
1008060|Dutch Harbor Power House|Unalaska|AK|99685|1732 East Point Rd|53.88837|-166.53005|36601.308|36476.1|37|88.208|36601.308|
1006389|Dyer Boulevard Landfill (Dyer Park)|West Palm Beach|FL|33412|7301 Haverhill Road|26.78417|-80.11914|36543.25||36543.25|||
1005766|Dyno Nobel|Deer Island|OR|97054|63149 Columbia River Highway|45.911158|-122.824231|168017.95|167171.9|34|812.05|72274.728|
1012698|Dyno Nobel Louisiana Ammonia LLC|Waggaman|LA|70094|10800 River Road|29.965|-90.26248|913060.58|912808.5|115|137.08|244523.58|
1005648|E & J GALLO WINERY|FRESNO|CA|93727|5610 E. OLIVE AVE.|36.757277|-119.698309|24380.338|24340.2|16|24.138|24380.338|
1004895|E B EDDY PAPER INC|PORT HURON|MI|48060|1700 WASHINGTON AVE.|42.987129|-82.440658|73308.824|73233.2|34.5|41.124|73308.824|
1001175|E B Harris Generating Plant|AUTAUGAVILLE|AL|36067|600 COUNTY ROAD 41|32.3814|-86.5736|2199780.596|2197546.4|1019.25|1214.946|16.3|2199764.296
1001414|E C Gaston|WILSONVILLE|AL|35186|31972 HIGHWAY 25 NORTH|33.2442|-86.4567|5183559.624|5155240.1|10532.5|17787.024|11359.802|5172199.822
1001514|E D Edwards|BARTONVILLE|IL|61607|7800 SOUTH CILCO LANE|40.5958|-89.6631|3203569.56|3178482.1|9175.75|15911.71||3203569.56
1002962|E ENERGY ADAMS|ADAMS|NE|68301|13238 EAST ASPEN ROAD|40.4842|-96.5459|98145.98|98044.6|46.25|55.13|98145.98|
1000768|E F Barrett|ISLAND PARK|NY|11558|MCCARTHY ROAD|40.6169|-73.6486|903165.712|902182.7|433.5|549.512|1973.892|901191.82
1005905|E F Kenilworth, Inc.|KENILWORTH|NJ|07033|2000 GALLOPING HILL RD BLDG K-14|40.6781|-74.2744|84784.48|84696.8|40|47.68|84784.48|
1007271|E R SQUIBB & SONS LLC|LAWRENCEVILLE|NJ|08648|3551 LAWRENCE RD|40.321556|-74.706222|36744.258|36705.6|17.5|21.158|36744.258|
1005565|E.F. Oxnard LLC|Oxnard|CA|93030|550 Diaz Avenue|34.19677|-119.168423|77014.46|76935|36.25|43.21|77014.46|
1001579|E.W. Brown|Harrodsburg|KY|40330|815 Dix Dam Road|37.7889|-84.7139|2564182.54|2545982.8|6688|11511.74|132.1|2564050.44
1005844|EAGLE COUNTY LANDFILL|WOLCOTT|CO|81655|815 Ute Creek Road|39.752942|-106.717567|53327.5||53327.5|||
1003710|EAGLE POINT LANDFILL, LLC|BALL GROUND|GA|30107|8880 OLD FEDERAL RD|34.32319|-84.24657|698001.25||698001.25|||
1005795|EAGLE RIDGE LANDFILL|Bowling Green|MO|63334|13100 Highway VV|39.392972|-91.212916|61103||61103|||
1007588|EARTHMOVERS LANDFILL|ELKHART|IN|46517|26488 CR 26|41.691773|-86.00137|66671.392|416.3|66164.5|90.592|545.392|
1003101|EAST CAROLINA REGIONAL LANDFILL|AULANDER|NC|27805|1922 REPUBLICAN ROAD|36.11558|-77.07097|104686.25||104686.25|||
1005860|EAST CENTRAL SOLID WASTE COMMISSION|MORA|MN|55051|1756 180th Avenue|45.849|-93.352|37115.05|34.3|37080.75||34.3|
1004792|EAST KANSAS AGRI-ENERGY|GARNETT|KS|66032|1304 S. Main St.|38.271522|-95.237414|52872.552|52818.3|24.75|29.502|52872.552|
1001769|EAST PAINTER FACILITY|Evanston|WY|82930||41.3118|-110.8683|39671.4|39630.3|18.75|22.35|39671.4|
1006818|EAST PENN LYONS SMELTER & BATTERY PLT|LYON STATION|PA|19536|1 DEKA ROAD|40.47166|-75.767|107611.474|107489.3|51.25|70.924|83559.474|
1002735|EAST VACUUM LIQUID RECOVERY PLANT/CO2 PLANT|Lovington|NM|88260|29 Vacuum Complex Lane|32.797035|-103.453369|20987.672|20966.3|9.75|11.622|20987.672|
1007018|EASTERN AREA LANDFILL, BIRMINGHAM|BIRMINGHAM|AL|35210|2787 ALTON DRIVE|33.5972|-86.629|108334||108334|||
1005493|EBR NORTH LANDFILL|ZACHARY|LA|70791|16001 SAMUELS RD|30.59952|-91.22307|341581.8|0.3|341581.5||0.3|
1002468|ECD LANDFILL|ENNIS|TX|75119|5703 N INTERSTATE HIGHWAY 45|32.394059|-96.653222|30091.35|0.6|30090.75||0.6|
1007944|ECDC ENVIRONMENTAL|EAST CARBON|UT|84520|1111 WEST HIGHWAY 123|39.535543|-110.472778|23117.748|547.7|22569.75|0.298|548.248|
1007539|ECO SERVICES DOMINGUEZ|CARSON|CA|90810|20720 SOUTH WILMINGTON AVENUE|33.843333|-118.232844|32513.628|32480.2|15.25|18.178|32513.628|
1007392|EES COKE BATTERY|RIVER ROUGE|MI|48218|1400 ZUG ISLAND|42.282407|-83.106752|277428.44|277154.5|78.75|195.19|152172.994|
1011927|EB 159 A (Complex ID # 10212)|Offshore|TX|00000||27.827395|-94.626023|12931.308|9874.8|3050.25|6.258|9884.958|
1009988|EB 165 A (Complex ID # 10297)|Offshore|TX|00000||27.8187|-94.3228|22085.452|11917.3|10161|7.152|11926.802|
1013166|EC 381 A|Offshore|LA|00000||27.93867412|-92.96392415|74930.36|9407.4|65517|5.96|9414.51|
1011638|EI 119 F (Complex ID # 20840)|Offshore|LA|00000||28.982538|-91.483651|949.35|0.6|948.75||0.3|
1009797|EI 120 CF (Complex ID # 20885)|Offshore|LA|00000||28.979049|-91.4727|28289.594|14822|13459.25|8.344|14829.644|
1011641|EI 158 C & C-QRT (Complex ID # 21444)|Offshore|LA|00000||28.813892|-91.738996|20386.204|12489.1|7890.25|6.854|12492.304|
1009954|EI 307A (Complex ID # 21939)|Offshore|LA|00000||28.319377|-91.61507|10393.422|6011.5|4377.75|4.172|6017.772|
1011598|EI 330 B (Complex ID # 21580)|Offshore|LA|00000||28.223058|-91.694043|19723.01|10471.8|9245.25|5.96|10481.36|
1005453|ECOELECTRICA LP|PENUELAS|PR|00624|ROAD 337 KM 3.7|17.98|-66.75833|1301226.9|1299787.8|709|730.1|1301033.9|
1008626|Durango Midstream - Kelton Gas Plant|Wheeler|TX|79096|7551 FM 592|35.393546|-100.11194|27122.902|26462.3|646|14.602|26479.252|
1006407|EAST TEXAS GAS PLANT|CARTHAGE|TX|75633|2628 US 79 NORTH|32.187876|-94.261875|177984.564|171732.5|6164.75|87.314|153802.52|
1002326|EAST VEALMOOR GAS PLANT|COAHOMA|TX|79511|11703 EAST FM. 846|32.494444|-101.35222|89169.688|72642.4|16488.25|39.038|52689.852|
1011007|EEC Station 5412 Hartwell, GA|Elberton|GA|30643|181 Turner Road|34.290617|-82.812115|27625.252|25968.9|1641.75|14.602|25993.852|
1011897|EFG Plant|Laredo|TX|78049||27.68142|-99.211853|31751.506|24754|6983.5|14.006|24772.056|
1006232|ELBERTA COMPRESSOR STATION|ELBERTA|UT|84626||39.4536|-111.9861|58807.136|56800|1975.25|31.886|56856.336|
1003574|EGAN|Evangeline|LA|70537|401 Ida Fruge Road|30.259125|-92.567721|61943.342|56054.6|5857.75|30.992|56104.792|
1001253|EFS Parlin Holdings, LLC|PARLIN|NJ|08859|790 WASHINGTON ROAD|40.4586|-74.3327|9956.912|9946.5|4.75|5.662|3.5|9953.412
1006146|EIELSON AIR FORCE BASE|EIELSON AFB|AK|99702|2310 CENTRAL AVE, SUITE 100|64.668863|-147.087742|361317.952|358559.5|1008|1750.452|361317.952|
1005527|EJ USA, Inc. - East Jordan Foundry|EAST JORDAN|MI|49727|301 SPRING ST.|45.1574|-85.1291|47052.71|46818.2|87|147.51|47052.71|
1003993|EL DORADO CHEMICAL COMPANY|EL DORADO|AR|71730|4500 NORTHWEST AVE.|33.248851|-92.661647|1113481.604|815922.5|148.25|297410.854|314959.664|
1002830|EL DORADO NITROGEN LLC|BAYTOWN|TX|77520|8490 WEST BAY ROAD|29.762778|-94.909722|159435.96|||159435.96||
1007693|EL SOBRANTE LANDFILL|CORONA|CA|92883|10910 DAWSON CANYON ROAD|33.781165|-117.472555|74572.4|236.9|74335.5||236.9|
1002491|ELDA RDF|CINCINNATI|OH|45232|5701 ESTE AVENUE|39.18631|-84.49986|12202.75|79|12123.75||79|
1002262|ELECTRIC GLASS FIBER AMERICA, LLC|SHELBY|NC|28150|940 WASHBURN SWITCH RD.|35.33104|-81.62436|93631.904|93550.8|37|44.104|78003.704|
1004345|ELEMENT RESOURCES-GARFIELD FACILITY LLC|MUNCIE|IN|47302|2601 W MT PLEASANT BLVD|40.114591|-85.375625|48905.316|48873.6|11.75|19.966|22958.016|
1005640|ELEMENTIS CHROMIUM|CASTLE HAYNE|NC|28429|5408 HOLLY SHELTER ROAD|34.372516|-77.859466|146041.86|145921.3|55|65.56|116796.86|
1007672|ELK RIVER SANITARY LANDFILL, INC.|ELK RIVER|MN|55330|22460 HIGHWAY 169 NW|45.377838|-93.564221|39990.268|85.1|39848.25|56.918|166.268|
1006989|ELK RUN SANITARY LANDFILL|ONAWAY|MI|49765|20667 5 MILE HIGHWAY|45.282282|-84.220915|47682.05|26.8|47655.25||26.8|
1007332|ELKHART COUNTY LANDFILL|ELKHART|IN|46517|59530 CR 7 S|41.6335|-85.9775|25424.25||25424.25|||
1001672|ELLWOOD MILL PRODUCTS|NEW CASTLE|PA|16101|712 MORAVIA STREET|40.99318|-80.34704|36152.364|36115.1|17|20.264|36152.364|
1001673|ELLWOOD NATL FORGE|IRVINE|PA|16329|ONE FRONT ST|41.841555|-79.27005|28643.548|28615.6|12.75|15.198|26434.348|
1001669|ELLWOOD QUALITY STEELS|NEW CASTLE|PA|16101|700 MORAVIA STREET|40.99341|-80.34696|38962.764|38926.5|16|20.264|30812.364|
1001911|ELLWOOD TEXAS FORGE NAVASOTA|NAVASOTA|TX|77868|10908 CR419|30.345472|-96.078556|57191.884|57132.7|27|32.184|57191.884|
1005058|ELMORE CITY GAS PLANT|ELMORE CITY|OK|73433|30191 N. County Rd. 3120|34.562281|-97.439572|19692.476|19672.2|9.25|11.026|19692.476|
1003518|EMERALD KALAMA CHEMICAL LLC|KALAMA|WA|98625|1296 NORTHWEST 3RD STREET|46.02191|-122.85698|60773.42|60710.4|28.75|34.27|60773.42|
1007212|EMERALD PARK LANDFILL LLC|MUSKEGO|WI|53132|W124 S10629 SOUTH 124TH STREET|42.865733|-87.992268|53263.3|25.3|53238||25.3|
1006236|EMORY UNIVERSITY|ATLANTA|GA|30322|100 Water Tower Place|33.7981|-84.325937|53762.622|53702.4|26.25|33.972|53762.622|
1004509|EMPIRE MINE|PALMER|MI|49871|101 EMPIRE MINE RD|46.4491|-87.6032|0|0|||0|
1000591|ENERGY CENTER MINNEAPOLIS|MINNEAPOLIS|MN|55404|816 4TH AVENUE SOUTH|44.973474|-93.267695|100397.296|100288.6|48.5|60.196|100397.296|
1003978|ENERGY CENTER SAN FRANCISCO|SAN FRANCISCO|CA|94103|460 JESSIE ST|37.78203|-122.40841|60241.824|60179.9|28.25|33.674|60241.824|
1001316|ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center|NORTH CHICAGO|IL|60064|3001  GREEN BAY RD, Bldg 195|42.3085|-87.86253|38234.056|38194.6|18|21.456|38234.056|
1002788|ENID CITY LNDFLL|ENID|OK|73701|1313 EAST SOUTHGATE ROAD|36.418919|-97.806885|86805.1|29.6|86775.5||29.6|
1003141|ENKEI AMERICA INC|COLUMBUS|IN|47201|2900 W INWOOD DR|39.13558|-85.95595|22325.316|22302.3|10.5|12.516|22325.316|
1004074|ENOREE LANDFILL|GREER|SC|29651|1311 ANDERSON RIDGE RD|34.807015|-82.192094|91383.098||91353|30.098|42.848|
1011683|ENTEK International, LLC|Lebanon|OR|97355|250 N. Hansard Avenue|44.5483|-122.91967|28492.942|28463.6|13.25|16.092|28492.942|
1007589|ENVIROFIL OF ILLNOIS INC|MACOMB|IL|61455|13998 EAST 1400TH STREET|40.484296|-90.637965|9782.548|827|8955.25|0.298|827.548|
1003951|ENVIROFOCUS TECHNOLOGIES LLC|TAMPA|FL|33619|6505 Jewel St|27.96214|-82.381158|53570.104|53498|28|44.104|26199.404|
1007701|ENVIRONTECH LANDFILL|MORRIS|IL|60450|1800 ASHLEY ROAD|41.372551|-88.403155|3899.53|14.1|3875|10.43|29.03|
1001737|ENDICOTT PRODUCTION FACILITY|Prudhoe Bay|AK|99734||70.356789|-147.959766|594501.424|587268.5|6901.25|331.674|564760.172|
1010714|EOG Resources, Inc- Milton Hub|Karnes City|TX|78118|14703 Highway 90|28.881926|-97.937495|60367.49|58487.2|1849|31.29|38906.204|
1010746|EOG Resources, Inc- T.R. Marshall Hub|Cheapside|TX|78259|648 County Rd 294 North|29.624939|-98.429389|47397.928|46851.3|521|25.628|40854.896|
1011988|EOG Resources, Inc. Lyssy Hub|Hobson|TX|78117||28.92|-98.0097|31443.484|31107.7|318.5|17.284|27411.496|
1011210|EOG Resources, Inc. Shiner Hub|Gonzales|TX|78629|4180 FM 443|29.369897|-97.270304|35500.818|35200.4|280.75|19.668|33373.224|
1011745|EOG Resources, Inc. Smiley Hub|Gonzales|TX|78159||29.166548|-97.63449|38531.758|38300.6|210|21.158|35651.616|
1011989|EOG Resources, Inc. Titan Hub|Fowlerton|TX|78014||28.428024|-98.886345|87084.238|85347.5|1690.25|46.488|67751.544|
1009071|EMPIRE - OAKFIELD STATION|Oakfield|NY|14125|3309 Lockport Road|43.09661|-78.26248|27198.258|24345.8|2838.75|13.708|24370.508|
1002060|EPNG Station 1775 Mojave Topock, AZ|TOPOCK|AZ|86436|5499 WEST NEEDLE MOUNTAIN ROAD|34.725926|-114.463984|42020.36|37371.5|4628|20.86|37404.46|
1002116|EPNG Station 6210 Bondad|Ignacio|CO|81137|2227 County Road 318|37.096339|-107.769381|29468.34|28918.7|533.25|16.39|28948.24|
1008460|EPNG Station 6311 El Paso, TX|El Paso|TX|79934|12600 McCombs Ave|31.97367|-106.39594|87754.984|84025.9|3682|47.084|84108.284|
1001981|EPNG Station 6312 Cornudas, TX|SALT FLAT|TX|79847||31.7033|-105.4564|154564.684|150041.1|4439.25|84.334|150191.084|
1010558|EPNG Station 6330 Guadalupe, TX|Salt Flat|TX|79847||31.7737|-104.9078|66520.354|65099.7|1384|36.654|65165.504|
1001988|EPNG Station 6335 Hueco, TX|El Paso|TX|79978||31.6839|-105.94896|58164.842|55392.1|2741.75|30.992|55445.992|
1001990|EPNG Station 6339 Keystone, TX|Kermit|TX|79761||31.9499|-103.1085|47784.592|42010.3|5750.75|23.542|42047.092|
1008240|EPNG Station 6348 Plains, TX|Denver City|TX|79323|2831 CR 355|32.9861|-102.75013|33997.896|27719.4|6263|15.496|27740.596|
1008368|EPNG Station 6398, Wink, TX|Wink|TX|79789|6963 County Road 201|31.748845|-103.162501|41104.004|38777|2305.25|21.754|38814.404|
1012153|EPNG Station 6399 Black River, TX|Fort Stockton|TX|79735||30.7444469|-102.491284|41337.896|40604.2|710.75|22.946|40645.596|
1013358|EOG Resources- Excalibur LGL Station (subpart C only)|Houston|TX|77002|1111 Bagby Street, Sky Lobby 2|29.75894|-95.37096|27208.048|27180.1|12.75|15.198|27208.048|
1001622|EP MINERALS, LLC|LOVELOCK|NV|89419|150 COAL CANYON RD|40.240941|-118.360491|36106.964|36069.7|17|20.264|36106.964|
1001623|EP Minerals, LLC|Vale|OR|97918|2630 Graham Blvd.|43.94974|-117.372147|26978.548|26950.6|12.75|15.198|26978.548|
1010333|EPL Oil & Gas, Inc. - SP 77 A|Offshore|LA|00000||28.8308|-89.4061|36253.414|22557.6|13683|12.814|22554.264|
1009803|EPL Oil and Gas, Inc. - WD 29 A, E, F, H, I (Complex ID # 21273)|Offshore|LA|00000||29.140784|-89.608299|65296.652|12568.5|52721|7.152|12569.752|
1001982|EPNG Station 6521 Eunice A, NM|OIL CENTER|NM|88240|283 Gulf Road|32.511814|-103.287379|18029.038|16381.8|1638|9.238|16396.888|
1009901|EPNG Station 6525 Florida, NM|Deming|NM|88030|1900 Deming Station Road SW|32.275303|-108.067506|101368.482|97880.9|3432.75|54.832|97977.832|
1009331|EPNG Station 6526 Blanco|Bloomfield|NM|87413|81 County Road 4900|36.348812|-107.953184|41879.948|13974.2|27898|7.748|13956.248|
1010477|EPNG Station 6543 Lordsburg|Lordsburg|NM|88045||32.31603|-108.6068|89024.024|86561.7|2413.75|48.574|86648.224|
1008235|EPNG Station 6550 Monument Plant, NM|Monument|NM|88265|43 Brady Lane|32.608207|-103.308827|21595.328|19325.1|2259.5|10.728|19342.228|
1002118|EPNG Station 6560 Pecos River, NM|Malaga|NM|88263||32.063688|-104.01868|44721.49|42579.9|2117.75|23.84|42621.34|
1011002|EPNG Station 6701 Tom Mix, AZ|Saddlebrook|AZ|85739|52000 East Willow Springs|32.663261|-111.035935|34545.122|33787.3|738.75|19.072|33821.572|
1011001|EPNG Station 6702 Cimarron, AZ|Willcox|AZ|85643|5800 E. Quiet Time Road|32.324067|-109.791019|58650.332|58088.6|529.25|32.482|58147.732|
1011458|EPNG Station 6711 Casa Grande, AZ|Maricopa|AZ|85222|5495 Green Road|32.939625|-112.065783|15952.896|14163.1|1781.75|8.046|14175.796|
1009341|EPNG Station 6719 Dutch Flat, AZ|Yucca|AZ|86438||34.5746|-113.9936|8128.372|7474.7|649.5|4.172|7481.572|
1001986|EPNG Station 6735 Hackberry, AZ|Hackberry|AZ|86436||35.1708|-113.7027|14535.45|13510|1018|7.45|13522.5|
1001997|EPNG Station 6741 Alamo Lake, AZ|WENDEN|AZ|85357||34.07|-113.6103|28306.2|26623.8|1667.5|14.9|26649.3|
1001996|EPNG Station 6750 Leupp, AZ|Leupp|AZ|86436||35.3048|-111.0939|64402.942|55365.2|9006.75|30.992|55411.692|
1002117|EPNG Station 6755 Navajo, AZ|Ganado|AZ|86047||35.5551|-109.7277|17190.688|16309.7|871.75|9.238|16325.688|
1010559|EPNG Station 6595 Washington Ranch, NM|Carlsbad|NM|88220|32.082, -104.485|32.081918|-104.485005|20300.806|11742|8552.25|6.556|11556.656|
1008239|EPNG Station 6770 Oracle, AZ|Oracle|AZ|85623|2305 N. Turbine Station Rd|32.762161|-110.855292|37869.71|37069.6|779.25|20.86|37107.06|
1002196|EPNG Station 6793 Wenden, AZ|Tonopah|AZ|85354||33.53983|-113.4558|36262.718|35053.8|1189.25|19.668|35088.568|
1007437|EPNG Station 6794 Williams, AZ|Williams|AZ|86046|3601 N. Buggy Wheel Road|35.599447|-112.147162|58776.692|55127.7|3618|30.992|55180.492|
1011003|EPNG Station 6795 Willcox, AZ|Willcox|AZ|85643|5800 E. Arzberger Rd|32.1088|-109.6622|45143.884|44147.9|971.25|24.734|44192.284|
1002064|EPNG Station 6796 Window Rock, AZ|St. Michaels|AZ|86515|No. 10 El Paso Camp Road|35.6159|-109.12496|75836.698|66737.4|9061.75|37.548|66795.948|
1012916|EPNG Station San Simon, AZ|San Simon|AZ|85632|2091 N Cavot Road|32.21498|-109.08065|25216.16|23994.5|1208.25|13.41|24017.76|
1003622|EPPERSON WASTE DISPOSAL|WILLIAMSTOWN|KY|41097|2360 CYNTHIANA ROAD|38.621944|-84.533611|29870.9|19.4|29851.5||19.4|
1002758|EQUISTAR CHEMICALS LAPORTE COMPLEX|LA PORTE|TX|77571|1515 MILLER CUT- OFF ROAD|29.717471|-95.068008|1117943.352|1110088.1|2759.75|5095.502|1094943.548|
1006656|EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT|PASADENA|TX|77507|5761 UNDERWOOD ROAD|29.627167|-95.080194|52325.4|52311.7|6.25|7.45|13225|
1000342|EQUISTAR CHEMICALS LP|MORRIS|IL|60450|8805 N. TABLER RD.|41.412897|-88.329773|370828.202|365746.8|3100|1981.402|343482.202|
1002927|EQUISTAR CHEMICALS LP|CLINTON|IA|52732|3400 ANAMOSA ROAD|41.807|-90.296|448021.262|443095.2|2298|2628.062|433067.282|
1006120|EQUISTAR CHEMICALS LP MATAGOR DA FACILITY|BAY CITY|TX|77414|17042 State Highway 60 South|28.7875|-95.943056|35796.116|35759.4|16.75|19.966|35796.116|
1004880|EQUISTAR CORPUS CHRISTI PLANT|CORPUS CHRISTI|TX|78410|1501 MCKINZIE ROAD|27.81|-97.593611|1313230.242|1300463.5|7483.5|5283.242|1237508.746|
1007164|ERACHEM COMILOG, INC.|NEW JOHNSONVILLE|TN|37134|795 FOOTE LANE|35.99622|-87.979395|37502.212|37452.7|21.5|28.012|37502.212|
1004376|ERAMET MARIETTA INC. (0684020006)|MARIETTA|OH|45750|16705 STATE RT 7 S|39.440458|-81.449872|191157.224|189230.1|1923.25|3.874|6953.724|
1013164|ERCO Worldwide (USA) Inc|Nekoosa|WI|54457|101 State Highway 73 South|44.3381|-89.8871|27042.6|27015.2|12.5|14.9|27042.6|
1008014|ERGON REFINING INC|VICKSBURG|MS|39183|2125 HAINING RD|32.388015|-90.900203|346265.586|343473.9|2581|210.686|201226.358|
1007882|ERGON WEST VIRGINIA INC|NEWELL|WV|26050|9995 OHIO RIVER BLVD|40.6111|-80.630833|235715.422|234598.8|695.25|421.372|225704.344|
1006103|ERIE COUNTY SANITARY LANDFILL|MILAN|OH|44846|10102 HOOVER RD|41.344025|-82.603452|138151.25||138151.25|||
1005037|ERVING PAPER MILLS INC|ERVING|MA|01344|97 EAST MAIN STREET|42.60008|-72.37838|34342.3|34303.2|16.75|22.35|34342.3|
1004216|ESSEX COUNTY RESOURCE RECOVERY FACILITY|NEWARK|NJ|07105|183 RAYMOND BLVD|40.7381|-74.1266|352444.45|333811|7264.75|11368.7|352444.45|
1004500|ESSITY PROFESSIONAL HYGIENE NORTH AMERICA LLC BARTON OPERATIONS|CHEROKEE|AL|35616|1834 HALEY DR|34.75942|-87.89004|68225.844|68155.7|32|38.144|68225.844|
